"","edad","sexo","year","poblacion"
"2235",6,"Hombres",2006,212418
"2236",6,"Mujeres",2006,201868
"2237",7,"Hombres",2006,207226
"2238",7,"Mujeres",2006,195148
"2239",8,"Hombres",2006,205543
"2240",8,"Mujeres",2006,195174
"2241",9,"Hombres",2006,203084
"2242",9,"Mujeres",2006,193042
"2243",10,"Hombres",2006,204247
"2244",10,"Mujeres",2006,193502
"2245",11,"Hombres",2006,207187
"2246",11,"Mujeres",2006,195598
"2247",12,"Hombres",2006,215624
"2248",12,"Mujeres",2006,203451
"2249",13,"Hombres",2006,223085
"2250",13,"Mujeres",2006,211538
"2251",14,"Hombres",2006,223084
"2252",14,"Mujeres",2006,209789
"2253",15,"Hombres",2006,226192
"2254",15,"Mujeres",2006,213564
"2255",16,"Hombres",2006,231727
"2256",16,"Mujeres",2006,218410
"2257",17,"Hombres",2006,236273
"2258",17,"Mujeres",2006,223009
"2259",18,"Hombres",2006,242038
"2260",18,"Mujeres",2006,228488
"2261",19,"Hombres",2006,250593
"2262",19,"Mujeres",2006,238696
"2263",20,"Hombres",2006,264624
"2264",20,"Mujeres",2006,251987
"2265",21,"Hombres",2006,278960
"2266",21,"Mujeres",2006,266201
"2267",22,"Hombres",2006,293112
"2268",22,"Mujeres",2006,279753
"2269",23,"Hombres",2006,316282
"2270",23,"Mujeres",2006,300701
"2271",24,"Hombres",2006,336391
"2272",24,"Mujeres",2006,318053
"2273",25,"Hombres",2006,357994
"2274",25,"Mujeres",2006,338055
"2275",26,"Hombres",2006,372942
"2276",26,"Mujeres",2006,351236
"2277",27,"Hombres",2006,394994
"2278",27,"Mujeres",2006,368809
"2279",28,"Hombres",2006,403197
"2280",28,"Mujeres",2006,374535
"2281",29,"Hombres",2006,411855
"2282",29,"Mujeres",2006,384239
"2283",30,"Hombres",2006,411272
"2284",30,"Mujeres",2006,381547
"2285",31,"Hombres",2006,407557
"2286",31,"Mujeres",2006,379525
"2287",32,"Hombres",2006,398157
"2288",32,"Mujeres",2006,370496
"2289",33,"Hombres",2006,396142
"2290",33,"Mujeres",2006,369445
"2291",34,"Hombres",2006,388222
"2292",34,"Mujeres",2006,364097
"2293",35,"Hombres",2006,384481
"2294",35,"Mujeres",2006,359884
"2295",36,"Hombres",2006,377810
"2296",36,"Mujeres",2006,357721
"2297",37,"Hombres",2006,374801
"2298",37,"Mujeres",2006,356233
"2299",38,"Hombres",2006,374886
"2300",38,"Mujeres",2006,359807
"2301",39,"Hombres",2006,366376
"2302",39,"Mujeres",2006,352449
"2303",40,"Hombres",2006,362361
"2304",40,"Mujeres",2006,352059
"2305",41,"Hombres",2006,366894
"2306",41,"Mujeres",2006,357859
"2307",42,"Hombres",2006,349587
"2308",42,"Mujeres",2006,341207
"2309",43,"Hombres",2006,336953
"2310",43,"Mujeres",2006,330984
"2311",44,"Hombres",2006,328069
"2312",44,"Mujeres",2006,324916
"2313",45,"Hombres",2006,330322
"2314",45,"Mujeres",2006,327569
"2315",46,"Hombres",2006,320668
"2316",46,"Mujeres",2006,319300
"2317",47,"Hombres",2006,313565
"2318",47,"Mujeres",2006,313196
"2319",48,"Hombres",2006,305334
"2320",48,"Mujeres",2006,306483
"2321",49,"Hombres",2006,284734
"2322",49,"Mujeres",2006,286432
"2323",50,"Hombres",2006,275959
"2324",50,"Mujeres",2006,278371
"2325",51,"Hombres",2006,262073
"2326",51,"Mujeres",2006,267065
"2327",52,"Hombres",2006,263456
"2328",52,"Mujeres",2006,266774
"2329",53,"Hombres",2006,262553
"2330",53,"Mujeres",2006,265597
"2331",54,"Hombres",2006,244250
"2332",54,"Mujeres",2006,249565
"2333",55,"Hombres",2006,238849
"2334",55,"Mujeres",2006,244700
"2335",56,"Hombres",2006,246394
"2336",56,"Mujeres",2006,256341
"2337",57,"Hombres",2006,258237
"2338",57,"Mujeres",2006,268722
"2339",58,"Hombres",2006,235493
"2340",58,"Mujeres",2006,245875
"2341",59,"Hombres",2006,223843
"2342",59,"Mujeres",2006,236783
"2343",60,"Hombres",2006,234631
"2344",60,"Mujeres",2006,249078
"2345",61,"Hombres",2006,222174
"2346",61,"Mujeres",2006,237448
"2347",62,"Hombres",2006,219561
"2348",62,"Mujeres",2006,234462
"2349",63,"Hombres",2006,189279
"2350",63,"Mujeres",2006,203249
"2351",64,"Hombres",2006,174707
"2352",64,"Mujeres",2006,187753
"2353",65,"Hombres",2006,213369
"2354",65,"Mujeres",2006,233206
"2355",66,"Hombres",2006,139987
"2356",66,"Mujeres",2006,158352
"2357",67,"Hombres",2006,159018
"2358",67,"Mujeres",2006,179797
"2359",68,"Hombres",2006,176859
"2360",68,"Mujeres",2006,201855
"2361",69,"Hombres",2006,190216
"2362",69,"Mujeres",2006,224615
"2363",70,"Hombres",2006,184065
"2364",70,"Mujeres",2006,215626
"2365",71,"Hombres",2006,179748
"2366",71,"Mujeres",2006,214361
"2367",72,"Hombres",2006,181277
"2368",72,"Mujeres",2006,219921
"2369",73,"Hombres",2006,175168
"2370",73,"Mujeres",2006,216272
"2371",74,"Hombres",2006,162795
"2372",74,"Mujeres",2006,203884
"2373",75,"Hombres",2006,157216
"2374",75,"Mujeres",2006,205499
"2375",76,"Hombres",2006,143657
"2376",76,"Mujeres",2006,191347
"2377",77,"Hombres",2006,136065
"2378",77,"Mujeres",2006,187710
"2379",78,"Hombres",2006,121750
"2380",78,"Mujeres",2006,171920
"2381",79,"Hombres",2006,115290
"2382",79,"Mujeres",2006,168527
"2383",80,"Hombres",2006,102256
"2384",80,"Mujeres",2006,156291
"2385",81,"Hombres",2006,93492
"2386",81,"Mujeres",2006,148032
"2387",82,"Hombres",2006,84275
"2388",82,"Mujeres",2006,136220
"2389",83,"Hombres",2006,74379
"2390",83,"Mujeres",2006,129833
"2391",84,"Hombres",2006,64055
"2392",84,"Mujeres",2006,110711
"2393",85,"Hombres",2006,50528
"2394",85,"Mujeres",2006,99850
"2395",86,"Hombres",2006,38199
"2396",86,"Mujeres",2006,79095
"2397",87,"Hombres",2006,32012
"2398",87,"Mujeres",2006,72076
"2399",88,"Hombres",2006,26181
"2400",88,"Mujeres",2006,60848
"2401",89,"Hombres",2006,21700
"2402",89,"Mujeres",2006,51979
"2403",90,"Hombres",2006,17990
"2404",90,"Mujeres",2006,44401
"2405",91,"Hombres",2006,14221
"2406",91,"Mujeres",2006,37656
"2407",92,"Hombres",2006,11153
"2408",92,"Mujeres",2006,29938
"2409",93,"Hombres",2006,8473
"2410",93,"Mujeres",2006,23958
"2411",94,"Hombres",2006,5967
"2412",94,"Mujeres",2006,17304
"2413",95,"Hombres",2006,4266
"2414",95,"Mujeres",2006,13182
"2415",96,"Hombres",2006,2907
"2416",96,"Mujeres",2006,9129
"2417",97,"Hombres",2006,1860
"2418",97,"Mujeres",2006,6064
"2419",98,"Hombres",2006,1256
"2420",98,"Mujeres",2006,4185
"2421",99,"Hombres",2006,726
"2422",99,"Mujeres",2006,2743
"2423",100,"Hombres",2006,1224
"2424",100,"Mujeres",2006,4161
"2425",0,"Hombres",2005,235081
"2426",0,"Mujeres",2005,220123
"2427",1,"Hombres",2005,230517
"2428",1,"Mujeres",2005,218070
"2429",2,"Hombres",2005,221645
"2430",2,"Mujeres",2005,209131
"2431",3,"Hombres",2005,219513
"2432",3,"Mujeres",2005,209682
"2433",4,"Hombres",2005,216114
"2434",4,"Mujeres",2005,203970
"2435",5,"Hombres",2005,209037
"2436",5,"Mujeres",2005,198801
"2437",6,"Hombres",2005,204061
"2438",6,"Mujeres",2005,192261
"2439",7,"Hombres",2005,202123
"2440",7,"Mujeres",2005,191999
"2441",8,"Hombres",2005,199636
"2442",8,"Mujeres",2005,189834
"2443",9,"Hombres",2005,201172
"2444",9,"Mujeres",2005,190568
"2445",10,"Hombres",2005,203923
"2446",10,"Mujeres",2005,192686
"2447",11,"Hombres",2005,212338
"2448",11,"Mujeres",2005,200535
"2449",12,"Hombres",2005,219877
"2450",12,"Mujeres",2005,208721
"2451",13,"Hombres",2005,219769
"2452",13,"Mujeres",2005,206983
"2453",14,"Hombres",2005,222830
"2454",14,"Mujeres",2005,210703
"2455",15,"Hombres",2005,228153
"2456",15,"Mujeres",2005,215390
"2457",16,"Hombres",2005,231849
"2458",16,"Mujeres",2005,219239
"2459",17,"Hombres",2005,236560
"2460",17,"Mujeres",2005,223280
"2461",18,"Hombres",2005,244217
"2462",18,"Mujeres",2005,231592
"2463",19,"Hombres",2005,257002
"2464",19,"Mujeres",2005,243935
"2465",20,"Hombres",2005,270363
"2466",20,"Mujeres",2005,257394
"2467",21,"Hombres",2005,283492
"2468",21,"Mujeres",2005,270716
"2469",22,"Hombres",2005,305661
"2470",22,"Mujeres",2005,291137
"2471",23,"Hombres",2005,325304
"2472",23,"Mujeres",2005,308182
"2473",24,"Hombres",2005,346063
"2474",24,"Mujeres",2005,328349
"2475",25,"Hombres",2005,361329
"2476",25,"Mujeres",2005,341884
"2477",26,"Hombres",2005,383850
"2478",26,"Mujeres",2005,360115
"2479",27,"Hombres",2005,392114
"2480",27,"Mujeres",2005,366421
"2481",28,"Hombres",2005,401444
"2482",28,"Mujeres",2005,376492
"2483",29,"Hombres",2005,401452
"2484",29,"Mujeres",2005,374633
"2485",30,"Hombres",2005,398220
"2486",30,"Mujeres",2005,372969
"2487",31,"Hombres",2005,389607
"2488",31,"Mujeres",2005,364278
"2489",32,"Hombres",2005,388040
"2490",32,"Mujeres",2005,363471
"2491",33,"Hombres",2005,380672
"2492",33,"Mujeres",2005,358399
"2493",34,"Hombres",2005,376886
"2494",34,"Mujeres",2005,354381
"2495",35,"Hombres",2005,370989
"2496",35,"Mujeres",2005,352487
"2497",36,"Hombres",2005,368050
"2498",36,"Mujeres",2005,351211
"2499",37,"Hombres",2005,368516
"2500",37,"Mujeres",2005,354960
"2501",38,"Hombres",2005,361095
"2502",38,"Mujeres",2005,348326
"2503",39,"Hombres",2005,357418
"2504",39,"Mujeres",2005,348080
"2505",40,"Hombres",2005,362238
"2506",40,"Mujeres",2005,354105
"2507",41,"Hombres",2005,345410
"2508",41,"Mujeres",2005,337669
"2509",42,"Hombres",2005,333094
"2510",42,"Mujeres",2005,327854
"2511",43,"Hombres",2005,324505
"2512",43,"Mujeres",2005,321855
"2513",44,"Hombres",2005,327100
"2514",44,"Mujeres",2005,324640
"2515",45,"Hombres",2005,317807
"2516",45,"Mujeres",2005,316651
"2517",46,"Hombres",2005,310978
"2518",46,"Mujeres",2005,310545
"2519",47,"Hombres",2005,303204
"2520",47,"Mujeres",2005,304182
"2521",48,"Hombres",2005,282836
"2522",48,"Mujeres",2005,284318
"2523",49,"Hombres",2005,274238
"2524",49,"Mujeres",2005,276560
"2525",50,"Hombres",2005,260708
"2526",50,"Mujeres",2005,265316
"2527",51,"Hombres",2005,262313
"2528",51,"Mujeres",2005,265113
"2529",52,"Hombres",2005,261603
"2530",52,"Mujeres",2005,264111
"2531",53,"Hombres",2005,243579
"2532",53,"Mujeres",2005,248194
"2533",54,"Hombres",2005,238367
"2534",54,"Mujeres",2005,243468
"2535",55,"Hombres",2005,246001
"2536",55,"Mujeres",2005,255190
"2537",56,"Hombres",2005,257980
"2538",56,"Mujeres",2005,267645
"2539",57,"Hombres",2005,235335
"2540",57,"Mujeres",2005,244746
"2541",58,"Hombres",2005,223843
"2542",58,"Mujeres",2005,235736
"2543",59,"Hombres",2005,234978
"2544",59,"Mujeres",2005,248380
"2545",60,"Hombres",2005,222454
"2546",60,"Mujeres",2005,236605
"2547",61,"Hombres",2005,220223
"2548",61,"Mujeres",2005,233896
"2549",62,"Hombres",2005,189848
"2550",62,"Mujeres",2005,202818
"2551",63,"Hombres",2005,175409
"2552",63,"Mujeres",2005,187523
"2553",64,"Hombres",2005,214686
"2554",64,"Mujeres",2005,233227
"2555",65,"Hombres",2005,140899
"2556",65,"Mujeres",2005,158463
"2557",66,"Hombres",2005,160454
"2558",66,"Mujeres",2005,180167
"2559",67,"Hombres",2005,179090
"2560",67,"Mujeres",2005,202429
"2561",68,"Hombres",2005,193289
"2562",68,"Mujeres",2005,225998
"2563",69,"Hombres",2005,187333
"2564",69,"Mujeres",2005,217145
"2565",70,"Hombres",2005,183503
"2566",70,"Mujeres",2005,216137
"2567",71,"Hombres",2005,185757
"2568",71,"Mujeres",2005,222191
"2569",72,"Hombres",2005,179897
"2570",72,"Mujeres",2005,218826
"2571",73,"Hombres",2005,167944
"2572",73,"Mujeres",2005,206797
"2573",74,"Hombres",2005,162920
"2574",74,"Mujeres",2005,208915
"2575",75,"Hombres",2005,149459
"2576",75,"Mujeres",2005,195041
"2577",76,"Hombres",2005,142243
"2578",76,"Mujeres",2005,191922
"2579",77,"Hombres",2005,128044
"2580",77,"Mujeres",2005,176435
"2581",78,"Hombres",2005,122216
"2582",78,"Mujeres",2005,173736
"2583",79,"Hombres",2005,109237
"2584",79,"Mujeres",2005,162028
"2585",80,"Hombres",2005,100631
"2586",80,"Mujeres",2005,154276
"2587",81,"Hombres",2005,91417
"2588",81,"Mujeres",2005,142976
"2589",82,"Hombres",2005,81545
"2590",82,"Mujeres",2005,137533
"2591",83,"Hombres",2005,70917
"2592",83,"Mujeres",2005,118115
"2593",84,"Hombres",2005,56676
"2594",84,"Mujeres",2005,107692
"2595",85,"Hombres",2005,43445
"2596",85,"Mujeres",2005,86236
"2597",86,"Hombres",2005,36874
"2598",86,"Mujeres",2005,79790
"2599",87,"Hombres",2005,30856
"2600",87,"Mujeres",2005,68402
"2601",88,"Hombres",2005,25833
"2602",88,"Mujeres",2005,59201
"2603",89,"Hombres",2005,21786
"2604",89,"Mujeres",2005,51589
"2605",90,"Hombres",2005,17626
"2606",90,"Mujeres",2005,44566
"2607",91,"Hombres",2005,14066
"2608",91,"Mujeres",2005,36312
"2609",92,"Hombres",2005,11006
"2610",92,"Mujeres",2005,29615
"2611",93,"Hombres",2005,8036
"2612",93,"Mujeres",2005,22026
"2613",94,"Hombres",2005,5839
"2614",94,"Mujeres",2005,17207
"2615",95,"Hombres",2005,4117
"2616",95,"Mujeres",2005,12215
"2617",96,"Hombres",2005,2730
"2618",96,"Mujeres",2005,8455
"2619",97,"Hombres",2005,1862
"2620",97,"Mujeres",2005,6116
"2621",98,"Hombres",2005,1134
"2622",98,"Mujeres",2005,4085
"2623",99,"Hombres",2005,740
"2624",99,"Mujeres",2005,2761
"2625",100,"Hombres",2005,1147
"2626",100,"Mujeres",2005,3918
"2627",0,"Hombres",2004,228104
"2628",0,"Mujeres",2004,214972
"2629",1,"Hombres",2004,219087
"2630",1,"Mujeres",2004,206412
"2631",2,"Hombres",2004,216810
"2632",2,"Mujeres",2004,207227
"2633",3,"Hombres",2004,212962
"2634",3,"Mujeres",2004,201125
"2635",4,"Hombres",2004,205978
"2636",4,"Mujeres",2004,195937
"2637",5,"Hombres",2004,200973
"2638",5,"Mujeres",2004,189433
"2639",6,"Hombres",2004,198909
"2640",6,"Mujeres",2004,188995
"2641",7,"Hombres",2004,196515
"2642",7,"Mujeres",2004,186963
"2643",8,"Hombres",2004,198251
"2644",8,"Mujeres",2004,187893
"2645",9,"Hombres",2004,201004
"2646",9,"Mujeres",2004,189926
"2647",10,"Hombres",2004,209354
"2648",10,"Mujeres",2004,197821
"2649",11,"Hombres",2004,216912
"2650",11,"Mujeres",2004,206020
"2651",12,"Hombres",2004,216697
"2652",12,"Mujeres",2004,204217
"2653",13,"Hombres",2004,219861
"2654",13,"Mujeres",2004,208090
"2655",14,"Hombres",2004,224776
"2656",14,"Mujeres",2004,212474
"2657",15,"Hombres",2004,228441
"2658",15,"Mujeres",2004,216151
"2659",16,"Hombres",2004,232365
"2660",16,"Mujeres",2004,219730
"2661",17,"Hombres",2004,239144
"2662",17,"Mujeres",2004,226706
"2663",18,"Hombres",2004,250606
"2664",18,"Mujeres",2004,237637
"2665",19,"Hombres",2004,262568
"2666",19,"Mujeres",2004,249799
"2667",20,"Hombres",2004,274433
"2668",20,"Mujeres",2004,262395
"2669",21,"Hombres",2004,295015
"2670",21,"Mujeres",2004,281951
"2671",22,"Hombres",2004,314047
"2672",22,"Mujeres",2004,298399
"2673",23,"Hombres",2004,333373
"2674",23,"Mujeres",2004,318328
"2675",24,"Hombres",2004,348326
"2676",24,"Mujeres",2004,331761
"2677",25,"Hombres",2004,370306
"2678",25,"Mujeres",2004,350335
"2679",26,"Hombres",2004,378956
"2680",26,"Mujeres",2004,357017
"2681",27,"Hombres",2004,389089
"2682",27,"Mujeres",2004,368046
"2683",28,"Hombres",2004,389659
"2684",28,"Mujeres",2004,366649
"2685",29,"Hombres",2004,386787
"2686",29,"Mujeres",2004,365316
"2687",30,"Hombres",2004,379322
"2688",30,"Mujeres",2004,357546
"2689",31,"Hombres",2004,377960
"2690",31,"Mujeres",2004,356737
"2691",32,"Hombres",2004,371581
"2692",32,"Mujeres",2004,352019
"2693",33,"Hombres",2004,367635
"2694",33,"Mujeres",2004,348221
"2695",34,"Hombres",2004,362651
"2696",34,"Mujeres",2004,346339
"2697",35,"Hombres",2004,359891
"2698",35,"Mujeres",2004,345369
"2699",36,"Hombres",2004,361144
"2700",36,"Mujeres",2004,349552
"2701",37,"Hombres",2004,354732
"2702",37,"Mujeres",2004,343742
"2703",38,"Hombres",2004,351509
"2704",38,"Mujeres",2004,343649
"2705",39,"Hombres",2004,356621
"2706",39,"Mujeres",2004,349880
"2707",40,"Hombres",2004,340380
"2708",40,"Mujeres",2004,333825
"2709",41,"Hombres",2004,328362
"2710",41,"Mujeres",2004,324220
"2711",42,"Hombres",2004,320356
"2712",42,"Mujeres",2004,318478
"2713",43,"Hombres",2004,323179
"2714",43,"Mujeres",2004,321518
"2715",44,"Hombres",2004,314110
"2716",44,"Mujeres",2004,313678
"2717",45,"Hombres",2004,307746
"2718",45,"Mujeres",2004,307658
"2719",46,"Hombres",2004,300380
"2720",46,"Mujeres",2004,301619
"2721",47,"Hombres",2004,280432
"2722",47,"Mujeres",2004,281884
"2723",48,"Hombres",2004,272097
"2724",48,"Mujeres",2004,274197
"2725",49,"Hombres",2004,258948
"2726",49,"Mujeres",2004,263227
"2727",50,"Hombres",2004,260747
"2728",50,"Mujeres",2004,263228
"2729",51,"Hombres",2004,260361
"2730",51,"Mujeres",2004,262336
"2731",52,"Hombres",2004,242492
"2732",52,"Mujeres",2004,246633
"2733",53,"Hombres",2004,237440
"2734",53,"Mujeres",2004,241782
"2735",54,"Hombres",2004,245258
"2736",54,"Mujeres",2004,253784
"2737",55,"Hombres",2004,257446
"2738",55,"Mujeres",2004,266283
"2739",56,"Hombres",2004,234858
"2740",56,"Mujeres",2004,243391
"2741",57,"Hombres",2004,223568
"2742",57,"Mujeres",2004,234508
"2743",58,"Hombres",2004,234954
"2744",58,"Mujeres",2004,247479
"2745",59,"Hombres",2004,222310
"2746",59,"Mujeres",2004,235605
"2747",60,"Hombres",2004,220444
"2748",60,"Mujeres",2004,233003
"2749",61,"Hombres",2004,190046
"2750",61,"Mujeres",2004,202148
"2751",62,"Hombres",2004,175858
"2752",62,"Mujeres",2004,186986
"2753",63,"Hombres",2004,215797
"2754",63,"Mujeres",2004,232994
"2755",64,"Hombres",2004,141423
"2756",64,"Mujeres",2004,158184
"2757",65,"Hombres",2004,161503
"2758",65,"Mujeres",2004,180200
"2759",66,"Hombres",2004,180930
"2760",66,"Mujeres",2004,202778
"2761",67,"Hombres",2004,195828
"2762",67,"Mujeres",2004,227015
"2763",68,"Hombres",2004,190150
"2764",68,"Mujeres",2004,218218
"2765",69,"Hombres",2004,186648
"2766",69,"Mujeres",2004,217519
"2767",70,"Hombres",2004,189794
"2768",70,"Mujeres",2004,224091
"2769",71,"Hombres",2004,184169
"2770",71,"Mujeres",2004,220936
"2771",72,"Hombres",2004,172554
"2772",72,"Mujeres",2004,209113
"2773",73,"Hombres",2004,167957
"2774",73,"Mujeres",2004,211847
"2775",74,"Hombres",2004,154609
"2776",74,"Mujeres",2004,198286
"2777",75,"Hombres",2004,148091
"2778",75,"Mujeres",2004,195597
"2779",76,"Hombres",2004,133879
"2780",76,"Mujeres",2004,180297
"2781",77,"Hombres",2004,128529
"2782",77,"Mujeres",2004,178310
"2783",78,"Hombres",2004,115509
"2784",78,"Mujeres",2004,166925
"2785",79,"Hombres",2004,107216
"2786",79,"Mujeres",2004,159699
"2787",80,"Hombres",2004,98139
"2788",80,"Mujeres",2004,148776
"2789",81,"Hombres",2004,88333
"2790",81,"Mujeres",2004,144123
"2791",82,"Hombres",2004,77582
"2792",82,"Mujeres",2004,124818
"2793",83,"Hombres",2004,62733
"2794",83,"Mujeres",2004,114788
"2795",84,"Hombres",2004,48606
"2796",84,"Mujeres",2004,92858
"2797",85,"Hombres",2004,41894
"2798",85,"Mujeres",2004,86924
"2799",86,"Hombres",2004,35448
"2800",86,"Mujeres",2004,75565
"2801",87,"Hombres",2004,30089
"2802",87,"Mujeres",2004,66219
"2803",88,"Hombres",2004,25844
"2804",88,"Mujeres",2004,58731
"2805",89,"Hombres",2004,21268
"2806",89,"Mujeres",2004,51432
"2807",90,"Hombres",2004,17331
"2808",90,"Mujeres",2004,42793
"2809",91,"Hombres",2004,13783
"2810",91,"Mujeres",2004,35540
"2811",92,"Hombres",2004,10378
"2812",92,"Mujeres",2004,27229
"2813",93,"Hombres",2004,7775
"2814",93,"Mujeres",2004,21797
"2815",94,"Hombres",2004,5597
"2816",94,"Mujeres",2004,15763
"2817",95,"Hombres",2004,3849
"2818",95,"Mujeres",2004,11264
"2819",96,"Hombres",2004,2629
"2820",96,"Mujeres",2004,8248
"2821",97,"Hombres",2004,1705
"2822",97,"Mujeres",2004,5691
"2823",98,"Hombres",2004,1106
"2824",98,"Mujeres",2004,3926
"2825",99,"Hombres",2004,657
"2826",99,"Mujeres",2004,2413
"2827",100,"Hombres",2004,1119
"2828",100,"Mujeres",2004,3718
"2829",0,"Hombres",2003,216148
"2830",0,"Mujeres",2003,203286
"2831",1,"Hombres",2003,213649
"2832",1,"Mujeres",2003,204166
"2833",2,"Hombres",2003,209078
"2834",2,"Mujeres",2003,197363
"2835",3,"Hombres",2003,201785
"2836",3,"Mujeres",2003,192041
"2837",4,"Hombres",2003,196829
"2838",4,"Mujeres",2003,185727
"2839",5,"Hombres",2003,194674
"2840",5,"Mujeres",2003,184900
"2841",6,"Hombres",2003,192463
"2842",6,"Mujeres",2003,183083
"2843",7,"Hombres",2003,194587
"2844",7,"Mujeres",2003,184361
"2845",8,"Hombres",2003,197061
"2846",8,"Mujeres",2003,186366
"2847",9,"Hombres",2003,205433
"2848",9,"Mujeres",2003,194233
"2849",10,"Hombres",2003,213035
"2850",10,"Mujeres",2003,202399
"2851",11,"Hombres",2003,212678
"2852",11,"Mujeres",2003,200560
"2853",12,"Hombres",2003,216092
"2854",12,"Mujeres",2003,204639
"2855",13,"Hombres",2003,220966
"2856",13,"Mujeres",2003,208978
"2857",14,"Hombres",2003,224357
"2858",14,"Mujeres",2003,212281
"2859",15,"Hombres",2003,228333
"2860",15,"Mujeres",2003,215941
"2861",16,"Hombres",2003,234755
"2862",16,"Mujeres",2003,222719
"2863",17,"Hombres",2003,245530
"2864",17,"Mujeres",2003,232589
"2865",18,"Hombres",2003,256895
"2866",18,"Mujeres",2003,243247
"2867",19,"Hombres",2003,267083
"2868",19,"Mujeres",2003,255001
"2869",20,"Hombres",2003,286636
"2870",20,"Mujeres",2003,273505
"2871",21,"Hombres",2003,304800
"2872",21,"Mujeres",2003,289397
"2873",22,"Hombres",2003,323425
"2874",22,"Mujeres",2003,308717
"2875",23,"Hombres",2003,337443
"2876",23,"Mujeres",2003,321772
"2877",24,"Hombres",2003,358930
"2878",24,"Mujeres",2003,340289
"2879",25,"Hombres",2003,367686
"2880",25,"Mujeres",2003,347416
"2881",26,"Hombres",2003,378061
"2882",26,"Mujeres",2003,358931
"2883",27,"Hombres",2003,378898
"2884",27,"Mujeres",2003,358048
"2885",28,"Hombres",2003,376358
"2886",28,"Mujeres",2003,357342
"2887",29,"Hombres",2003,369477
"2888",29,"Mujeres",2003,350038
"2889",30,"Hombres",2003,368711
"2890",30,"Mujeres",2003,349825
"2891",31,"Hombres",2003,362951
"2892",31,"Mujeres",2003,345233
"2893",32,"Hombres",2003,359126
"2894",32,"Mujeres",2003,341874
"2895",33,"Hombres",2003,354662
"2896",33,"Mujeres",2003,340079
"2897",34,"Hombres",2003,352101
"2898",34,"Mujeres",2003,339452
"2899",35,"Hombres",2003,354038
